country,league,season,scraped_at,Player,player_url,player_name,Nationality,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Germany,ProA,2025-2026,2026-05-07T15:45:21.721409,Touray Adam 206-C-32,https://basketball.eurobasket.com/player/Touray-Adam/247949,Adam Touray,GER,206,C,32,4,3.5,21.8,7.3,1.8,1.0,0.8,1.0,0.5,0.3,1.8,2.5,1.5,60.0,5.3,2.5,47.2,0.5,0.3,60.0,1.5,Muenster,MUEN,https://basketball.eurobasket.com/team/Uni-Baskets-Muenster/51
Germany,ProA,2025-2026,2026-05-07T15:45:21.980303,Trefzger Ferdinand,https://basketball.eurobasket.com/player/Trefzger-Ferdinand/795166,Ferdinand Trefzger,GER,,,,3,-0.3,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.3,42.9,0.3,0.0,0.0,0.3,Koeln,KOEL,https://basketball.eurobasket.com/team/RheinStars-Koeln/18618
Germany,ProA,2025-2026,2026-05-07T15:45:22.230020,Uhlemann Tim 203-PF-27,https://basketball.eurobasket.com/player/Uhlemann-Tim/441947,Tim Uhlemann,GER,203,PF,27,27,10.3,19.0,10.5,4.4,0.9,3.5,1.0,0.2,0.8,1.7,1.3,0.9,69.2,2.9,2.0,69.0,4.5,1.9,42.2,1.0,Phoenix Hagen,PHOE,https://basketball.eurobasket.com/team/Phoenix-Hagen/2480
Germany,ProA,2025-2026,2026-05-07T15:45:22.476643,Urbansky Soren-Eyke 214-C-26,https://basketball.eurobasket.com/player/Urbansky-Soren-Eyke/437753,Soren-Eyke Urbansky,GER,214,C,26,25,4.2,14.0,6.3,2.4,1.0,1.4,0.2,0.1,0.3,1.8,1.4,1.1,78.6,2.8,1.8,64.3,1.4,0.6,42.9,1.0,Leverkusen,LEVE,https://basketball.eurobasket.com/team/Bayer-Giants-Leverkusen/6512
Germany,ProA,2025-2026,2026-05-07T15:45:22.770599,Viefhues Paul 196-SG-21,https://basketball.eurobasket.com/player/Viefhues-Paul/622154,Paul Viefhues,GER,196,SG,21,26,5.0,22.7,8.4,1.9,0.9,1.0,0.9,0.3,0.8,1.7,1.5,0.8,53.3,2.7,1.6,59.3,3.9,1.5,38.5,1.5,Muenster,MUEN,https://basketball.eurobasket.com/team/Uni-Baskets-Muenster/51
Germany,ProA,2025-2026,2026-05-07T15:45:23.014437,Volf Ivan 195-SG-20,https://basketball.eurobasket.com/player/Volf-Ivan/660349,Ivan Volf,CRO,195,SG,20,4,0.3,5.8,1.5,0.3,0.0,0.3,0.0,0.0,0.0,1.0,0.5,0.5,100.0,1.0,0.5,50.0,0.0,0.0,0.0,0.0,Artland,ARTL,https://basketball.eurobasket.com/team/Artland-Dragons/1778
Germany,ProA,2025-2026,2026-05-07T15:45:23.259985,Von Seckendorff Jannis 204-SF-23,https://basketball.eurobasket.com/player/Von-Seckendorff-Jannis/531779,Jannis Von Seckendorff,GER,204,SF,23,26,10.0,22.7,10.5,4.2,1.2,3.0,1.1,0.5,1.1,1.8,3.0,2.0,66.7,5.8,3.6,62.1,1.0,0.4,40.0,1.6,,,
Germany,ProA,2025-2026,2026-05-07T15:45:23.524192,Von Waaden Dominick 195-SF-27,https://basketball.eurobasket.com/player/Von-Waaden-Dominick/384663,Dominick Von Waaden,GER,195,SF,27,25,2.1,13.1,3.6,1.2,0.3,0.8,0.6,0.0,0.5,1.8,0.4,0.3,75.0,0.6,0.4,66.7,2.1,0.8,38.1,0.4,Phoenix Hagen,PHOE,https://basketball.eurobasket.com/team/Phoenix-Hagen/2480
Germany,ProA,2025-2026,2026-05-07T15:45:23.793974,Wabersich Noah,https://basketball.eurobasket.com/player/Wabersich-Noah/588328,Noah Wabersich,GER,,,,12,1.4,9.5,2.4,0.9,0.3,0.6,0.8,0.0,0.1,1.3,0.8,0.6,75.0,0.8,0.4,50.0,0.8,0.3,37.5,0.4,Bayreuth,BAYR,https://basketball.eurobasket.com/team/BBC-Bayreuth/134
Germany,ProA,2025-2026,2026-05-07T15:45:24.057017,Walker Antwan 203-F-27,https://basketball.eurobasket.com/player/Walker-Antwan/429037,Antwan Walker,USA,203,F,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,ProA,2025-2026,2026-05-07T15:45:24.306759,Warner Hendrik 208-F/C-24,https://basketball.eurobasket.com/player/Warner-Hendrik/440578,Hendrik Warner,GER,208,F/C,24,17,6.9,22.6,8.2,4.6,0.9,3.7,1.1,0.1,0.5,2.6,3.6,2.4,66.7,5.3,2.8,52.8,0.2,0.1,50.0,1.0,Bremerhaven,BREM,https://basketball.eurobasket.com/team/Eisbaeren-Bremerhaven/2476
Germany,ProA,2025-2026,2026-05-07T15:45:24.573060,Warnholtz Aiden 188-G-26,https://basketball.eurobasket.com/player/Warnholtz-Aiden/489277,Aiden Warnholtz,CAN,188,G,26,24,5.5,21.8,8.2,3.0,0.6,2.5,2.3,0.0,0.7,2.9,1.8,1.5,83.3,3.1,1.3,41.9,3.9,1.3,33.3,1.3,Giessen 46ers,GIES,https://basketball.eurobasket.com/team/Giessen-46ers/133
Germany,ProA,2025-2026,2026-05-07T15:45:24.806674,Watson Zac 201-F-26,https://basketball.eurobasket.com/player/Watson-Zac/439579,Zac Watson,USA,201,F,26,19,5.2,15.4,4.9,3.2,1.0,2.2,0.4,0.1,0.4,1.2,0.5,0.3,60.0,1.8,1.2,66.7,1.8,0.7,38.9,0.7,Koeln,KOEL,https://basketball.eurobasket.com/team/RheinStars-Koeln/18618
Germany,ProA,2025-2026,2026-05-07T15:45:25.053040,Welp Nic 206-F-24,https://basketball.eurobasket.com/player/Welp-Nic/564517,Nic Welp,GER,206,F,24,14,2.1,6.2,1.6,1.8,0.9,0.9,0.4,0.1,0.3,0.9,0.4,0.3,75.0,1.1,0.6,54.5,0.3,0.0,0.0,0.2,Crailsheim,CRAI,https://basketball.eurobasket.com/team/HAKRO-Merlins-Crailsheim/2315
Germany,ProA,2025-2026,2026-05-07T15:45:25.308530,Whitt Carter 190-G-24,https://basketball.eurobasket.com/player/Whitt-Carter/503205,Carter Whitt,USA,190,G,24,21,8.4,24.7,10.0,3.2,0.6,2.6,4.2,0.0,1.2,1.6,1.7,1.4,82.4,5.7,2.3,40.4,3.3,1.1,33.3,3.0,Nuernberg,NUER,https://basketball.eurobasket.com/team/Nuernberg-Falcons-BC/6211
Germany,ProA,2025-2026,2026-05-07T15:45:25.554204,Williams Antonio 183-PG-29,https://basketball.eurobasket.com/player/Williams-Antonio/331267,Antonio Williams,USA,183,PG,29,25,14.3,28.7,17.4,3.3,0.8,2.5,3.7,0.2,1.8,2.6,4.4,3.2,72.7,10.7,6.1,57.0,2.2,0.7,31.8,2.0,Bochum,BOCH,https://basketball.eurobasket.com/team/VfL-SparkassenStars-Bochum/1639
Germany,ProA,2025-2026,2026-05-07T15:45:25.806859,Williams John 193-SG-27,https://basketball.eurobasket.com/player/Williams-John/472668,John Williams,USA,193,SG,27,23,7.9,28.4,12.7,3.8,0.9,3.0,1.5,0.3,0.7,1.5,3.7,2.4,64.9,6.7,3.5,52.2,4.2,1.1,26.2,2.0,Leverkusen,LEVE,https://basketball.eurobasket.com/team/Bayer-Giants-Leverkusen/6512
Germany,ProA,2025-2026,2026-05-07T15:45:26.056382,Williams Tyrese 190-G-26,https://basketball.eurobasket.com/player/Williams-Tyrese/439210,Tyrese Williams,USA,190,G,26,24,6.2,27.0,11.9,2.8,0.3,2.5,2.5,0.2,1.1,3.3,1.8,1.4,77.8,3.9,1.8,46.2,7.2,2.3,31.9,1.6,Karlsruhe PS,KARL,https://basketball.eurobasket.com/team/PS-Karlsruhe-Lions/18525
Germany,ProA,2025-2026,2026-05-07T15:45:26.308492,Williamson Daivien 185-G-26,https://basketball.eurobasket.com/player/Williamson-Daivien/480550,Daivien Williamson,USA,185,G,26,20,10.5,29.2,17.7,2.6,0.4,2.2,2.3,0.0,0.7,1.3,3.5,2.8,80.0,8.0,4.2,52.5,6.4,2.2,34.4,2.8,Wolmirstedt,WOLM,https://basketball.eurobasket.com/team/SBB-Baskets-Wolmirstedt/3362
Germany,ProA,2025-2026,2026-05-07T15:45:26.579832,Winter Lennard 195-SG-25,https://basketball.eurobasket.com/player/Winter-Lennard/440533,Lennard Winter,GER,195,SG,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,ProA,2025-2026,2026-05-07T15:45:26.836171,Wishart Calvin 188-G-27,https://basketball.eurobasket.com/player/Wishart-Calvin/474929,Calvin Wishart,USA,188,G,27,27,15.0,26.5,15.6,4.0,1.2,2.8,5.5,0.4,1.4,3.0,4.4,3.5,79.5,5.1,2.9,56.9,5.0,2.1,42.0,2.7,Koblenz,KOBL,https://basketball.eurobasket.com/team/EPG-Guardians-Koblenz/19922
Germany,ProA,2025-2026,2026-05-07T15:45:27.087533,Wohlrath Kevin 197-SF-31,https://basketball.eurobasket.com/player/Wohlrath-Kevin/281036,Kevin Wohlrath,GER,197,SF,31,7,7.7,25.3,7.6,3.9,1.3,2.6,1.1,0.3,0.3,2.0,0.4,0.3,75.0,2.7,1.7,63.0,2.7,1.3,48.1,0.9,Wolmirstedt,WOLM,https://basketball.eurobasket.com/team/SBB-Baskets-Wolmirstedt/3362
Germany,ProA,2025-2026,2026-05-07T15:45:27.332020,Wolf Julius 205-PF-33,https://basketball.eurobasket.com/player/Wolf-Julius/170366,Julius Wolf,GER,205,PF,33,19,10.8,21.3,9.1,4.4,1.3,3.1,3.0,0.1,1.2,1.8,1.3,1.1,84.6,2.8,1.8,64.3,3.9,1.5,38.5,1.4,Nuernberg,NUER,https://basketball.eurobasket.com/team/Nuernberg-Falcons-BC/6211
Germany,ProA,2025-2026,2026-05-07T15:45:27.594201,Wood JaCobi 188-G-24,https://basketball.eurobasket.com/player/Wood-JaCobi/565452,JaCobi Wood,USA,188,G,24,12,17.6,28.4,16.4,4.1,0.7,3.4,5.3,0.1,1.6,2.0,3.4,3.1,91.2,4.8,2.9,60.4,5.3,2.2,41.5,2.4,Tuebingen,TUEB,https://basketball.eurobasket.com/team/Tigers-Tuebingen/447
Germany,ProA,2025-2026,2026-05-07T15:45:27.856364,Worku Eyassu 188-G-27,https://basketball.eurobasket.com/player/Worku-Eyassu/407183,Eyassu Worku,,188,G,27,6,6.7,19.2,11.2,1.8,0.2,1.7,2.2,0.0,1.2,2.5,0.8,0.5,62.5,6.7,3.3,49.3,3.0,1.3,43.3,1.8,Paderborn,PADE,https://basketball.eurobasket.com/team/Gartenzaun24-Baskets-Paderborn/222
Germany,ProA,2025-2026,2026-05-07T15:45:28.114221,Wuermseher Christoph 195-SF-29,https://basketball.eurobasket.com/player/Wuermseher-Christoph/588258,Christoph Wuermseher,GER,195,SF,29,4,-2.3,6.8,0.8,0.8,0.0,0.8,0.0,0.0,0.0,1.8,1.0,0.3,30.0,0.8,0.3,37.5,0.3,0.0,0.0,0.5,Bayreuth,BAYR,https://basketball.eurobasket.com/team/BBC-Bayreuth/134
Germany,ProA,2025-2026,2026-05-07T15:45:28.365721,Wur Lok 206-F-25,https://basketball.eurobasket.com/player/Wur-Lok/527770,Lok Wur,,206,F,25,9,9.9,24.4,10.3,5.0,1.7,3.3,1.2,1.9,1.6,2.9,1.8,1.3,72.2,4.8,2.3,47.9,4.1,1.4,34.1,1.7,Leverkusen,LEVE,https://basketball.eurobasket.com/team/Bayer-Giants-Leverkusen/6512
Germany,ProA,2025-2026,2026-05-07T15:45:28.625352,Zajic Luka 195-SF-21,https://basketball.eurobasket.com/player/Zajic-Luka/584204,Luka Zajic,GER,195,SF,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Bochum,BOCH,https://basketball.eurobasket.com/team/VfL-SparkassenStars-Bochum/1639
Germany,ProA,2025-2026,2026-05-07T15:45:28.868285,Zeisberger Jonathan 185-PG-19,https://basketball.eurobasket.com/player/Zeisberger-Jonathan/640630,Jonathan Zeisberger,GER,185,PG,19,1,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,Bayreuth,BAYR,https://basketball.eurobasket.com/team/BBC-Bayreuth/134
Germany,ProA,2025-2026,2026-05-07T15:45:29.135252,Zerner Lukas 203-SF-25,https://basketball.eurobasket.com/player/Zerner-Lukas/452037,Lukas Zerner,GER,203,SF,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Kirchheim,KIRC,https://basketball.eurobasket.com/team/Bozic-Estriche-Knights-Kirchheim/4190
Germany,ProA,2025-2026,2026-05-07T15:45:29.391789,Zintz Benjamin 201-SF-19,https://basketball.eurobasket.com/player/Zintz-Benjamin/717722,Benjamin Zintz,GER,201,SF,19,1,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,Bremerhaven,BREM,https://basketball.eurobasket.com/team/Eisbaeren-Bremerhaven/2476
Germany,ProA,2025-2026,2026-05-07T15:45:29.652324,Zoccoletti Laurent 203-PF-26,https://basketball.eurobasket.com/player/Zoccoletti-Laurent/369168,Laurent Zoccoletti,SUI,203,PF,26,8,2.9,13.8,3.4,2.5,1.1,1.4,0.5,0.4,0.8,2.3,0.5,0.3,60.0,1.6,1.1,68.8,0.9,0.1,11.1,0.9,Koeln,KOEL,https://basketball.eurobasket.com/team/RheinStars-Koeln/18618
Germany,ProA,2025-2026,2026-05-07T15:45:29.893229,Zupfer Yannik 192-F-17,https://basketball.eurobasket.com/player/Zupfer-Yannik/795164,Yannik Zupfer,GER,192,F,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,ProA,2025-2026,2026-05-07T15:45:30.141260,Zurliene Caleb 203-G/F,https://basketball.eurobasket.com/player/Zurliene-Caleb/569962,Caleb Zurliene,USA,203,G/F,,10,2.2,10.3,3.1,2.1,0.7,1.4,0.0,0.6,0.1,1.5,0.8,0.6,75.0,1.3,0.8,61.5,0.9,0.3,33.3,0.9,Muenster,MUEN,https://basketball.eurobasket.com/team/Uni-Baskets-Muenster/51
Germany,ProB,2025-2026,2026-05-07T15:56:46.795995,Abibu Aminu 194-SF-29,https://basketball.eurobasket.com/player/Abibu-Aminu/750701,Aminu Abibu,GER,194,SF,29,18,7.5,23.9,5.6,5.2,1.2,4.1,2.1,0.3,1.5,2.7,1.3,0.9,69.2,2.8,1.7,60.7,1.8,0.4,22.2,1.4,Langen,LANG,https://basketball.eurobasket.com/team/TV-1862-Langen/1167
Germany,ProB,2025-2026,2026-05-07T15:56:47.084510,Abra Musa 179-PG-19,https://basketball.eurobasket.com/player/Abra-Musa/663485,Musa Abra,GER,179,PG,19,17,10.1,32.3,17.6,3.0,0.8,2.2,3.0,0.1,1.3,1.9,5.4,4.2,77.8,7.2,3.2,44.4,7.1,2.3,32.4,3.1,CATL Loewen,CATL,https://basketball.eurobasket.com/team/CATL-Basketball-Loewen-Erfurt/48424
Germany,ProB,2025-2026,2026-05-07T15:56:47.390734,Ade-Eri Oluwadamilola 193-SF-24,https://basketball.eurobasket.com/player/Ade-Eri-Oluwadamilola/584505,Oluwadamilola Ade-Eri,GER,193,SF,24,22,4.4,18.1,7.5,3.3,1.3,2.0,0.5,0.2,0.5,1.6,3.3,1.9,57.6,4.9,2.6,53.1,0.9,0.1,11.1,1.5,Speyer,SPEY,https://basketball.eurobasket.com/team/Ahorn-Camp-Baskets-Speyer/6141
Germany,ProB,2025-2026,2026-05-07T15:56:47.732536,Agyemang Michael 193-C-28,https://basketball.eurobasket.com/player/Agyemang-Michael/444387,Michael Agyemang,GER,193,C,28,15,3.0,10.1,2.9,2.9,1.1,1.9,0.1,0.4,0.5,0.9,1.1,0.5,45.5,2.8,1.2,42.9,0.1,0.0,0.0,0.7,Langen,LANG,https://basketball.eurobasket.com/team/TV-1862-Langen/1167
Germany,ProB,2025-2026,2026-05-07T15:56:48.058900,Aichele David 212-C-27,https://basketball.eurobasket.com/player/Aichele-David/318329,David Aichele,GER,212,C,27,23,12.8,23.1,8.9,6.4,2.0,4.4,1.2,1.1,0.6,1.2,2.0,1.3,65.0,5.9,3.6,61.0,0.5,0.1,20.0,0.8,Speyer,SPEY,https://basketball.eurobasket.com/team/Ahorn-Camp-Baskets-Speyer/6141
Germany,ProB,2025-2026,2026-05-07T15:56:48.345768,Ajagbe Sadiq 198-F-26,https://basketball.eurobasket.com/player/Ajagbe-Sadiq/451993,Sadiq Ajagbe,GER,198,F,26,23,3.1,19.0,6.3,3.0,0.7,2.3,0.9,0.3,0.8,2.5,2.3,2.0,87.0,3.9,1.5,38.5,1.7,0.4,23.5,1.8,Iserlohn,ISER,https://basketball.eurobasket.com/team/Iserlohn-Kangaroos/1614
Germany,ProB,2025-2026,2026-05-07T15:56:48.626330,Alban Leo 198-G/F-26,https://basketball.eurobasket.com/player/Alban-Leo/356038,Leo Alban,GER,198,G/F,26,7,1.7,16.1,3.4,2.4,0.4,2.0,0.7,0.0,0.9,1.4,1.1,0.7,63.6,2.7,1.1,40.7,0.9,0.1,11.1,1.6,Dresden,DRES,https://basketball.eurobasket.com/team/Dresden-Titans/6072
Germany,ProB,2025-2026,2026-05-07T15:56:48.929665,Albrecht Paul 208-PF-33,https://basketball.eurobasket.com/player/Albrecht-Paul/170351,Paul Albrecht,GER,208,PF,33,22,17.8,30.5,13.1,11.2,2.9,8.3,2.6,0.2,0.7,1.7,2.9,2.2,75.9,7.4,3.6,48.6,3.1,1.2,38.7,2.0,CATL Loewen,CATL,https://basketball.eurobasket.com/team/CATL-Basketball-Loewen-Erfurt/48424
Germany,ProB,2025-2026,2026-05-07T15:56:49.223353,Allen Bryant 183-PG-36,https://basketball.eurobasket.com/player/Allen-Bryant/350049,Bryant Allen,USA,183,PG,36,18,12.6,35.1,15.9,3.2,0.6,2.6,3.3,0.1,1.7,1.9,2.6,2.2,84.6,7.2,3.4,47.2,5.9,2.3,39.0,1.9,H.Loewen,H.LO,https://basketball.eurobasket.com/team/Hertener-Loewen-Basketball/5369
Germany,ProB,2025-2026,2026-05-07T15:56:49.509441,Almstedt Jonathan 208-C-27,https://basketball.eurobasket.com/player/Almstedt-Jonathan/480753,Jonathan Almstedt,GER,208,C,27,23,8.5,20.8,9.0,5.0,1.6,3.4,1.0,0.5,0.7,2.3,2.6,1.6,61.5,4.9,2.6,53.1,1.8,0.7,38.9,1.0,ETB Miners,ETB ,https://basketball.eurobasket.com/team/ETB-Miners-Essen/1638
Germany,ProB,2025-2026,2026-05-07T15:56:49.762994,Alte Tom 207-C-31,https://basketball.eurobasket.com/player/Alte-Tom/263786,Tom Alte,GER,207,C,31,18,13.4,25.4,10.3,7.1,1.8,5.3,2.3,1.7,1.0,3.0,3.4,2.2,64.7,5.8,3.9,67.2,0.8,0.1,12.5,2.2,Leitershofen,LEIT,https://basketball.eurobasket.com/team/BG-Hessing-Leitershofen/4321
Germany,ProB,2025-2026,2026-05-07T15:56:50.006547,Amin Ilias 191-G-20,https://basketball.eurobasket.com/player/Amin-Ilias/589245,Ilias Amin,GER,191,G,20,21,8.1,29.6,11.9,2.3,0.7,1.6,4.0,0.2,1.1,2.0,3.3,2.6,78.8,6.7,3.3,49.3,3.4,0.9,26.5,2.9,BSW Sixers,BSW ,https://basketball.eurobasket.com/team/BSW-Sixers-Sandersdorf/10505
Germany,ProB,2025-2026,2026-05-07T15:56:50.261168,Anderson Connor 195-PG-20,https://basketball.eurobasket.com/player/Anderson-Connor/564656,Connor Anderson,GER,195,PG,20,10,-0.1,3.4,0.4,0.4,0.1,0.3,0.0,0.0,0.1,0.2,0.2,0.1,50.0,0.2,0.0,0.0,0.5,0.1,20.0,0.1,Leitershofen,LEIT,https://basketball.eurobasket.com/team/BG-Hessing-Leitershofen/4321
Germany,ProB,2025-2026,2026-05-07T15:56:50.513298,Angerbauer Felix 180-G-23,https://basketball.eurobasket.com/player/Angerbauer-Felix/476911,Felix Angerbauer,AUT,180,G,23,23,5.7,26.6,11.0,1.9,0.3,1.6,3.6,0.0,1.0,2.2,2.1,1.5,71.4,3.4,1.3,38.2,6.8,2.3,33.8,2.4,Speyer,SPEY,https://basketball.eurobasket.com/team/Ahorn-Camp-Baskets-Speyer/6141
Germany,ProB,2025-2026,2026-05-07T15:56:50.763110,Ansah Emmanuel 198-F,https://basketball.eurobasket.com/player/Ansah-Emmanuel/387207,Emmanuel Ansah,CAN,198,F,,9,5.3,15.4,7.8,2.3,0.6,1.8,1.1,0.2,0.4,1.7,0.6,0.3,50.0,2.9,1.9,65.5,4.1,1.2,29.3,0.8,Leitershofen,LEIT,https://basketball.eurobasket.com/team/BG-Hessing-Leitershofen/4321
Germany,ProB,2025-2026,2026-05-07T15:56:51.010621,Aufiero Giuliano 198-SF-19,https://basketball.eurobasket.com/player/Aufiero-Giuliano/665551,Giuliano Aufiero,GER,198,SF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Ulm BBU 01,ULM ,https://basketball.eurobasket.com/team/BBU-01-Ulm/6847
Germany,ProB,2025-2026,2026-05-07T15:56:51.276526,Barthel Luca,https://basketball.eurobasket.com/player/Barthel-Luca/710797,Luca Barthel,GER,,,,7,1.4,6.9,0.7,0.4,0.3,0.1,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,100.0,0.3,0.1,33.3,0.1,Wuerzburg Ak.,WUER,https://basketball.eurobasket.com/team/VR-Bank-Wuerzburg-Baskets-Akademie/62036
Germany,ProB,2025-2026,2026-05-07T15:56:51.513505,Baumgarten Fabian 203-PF-25,https://basketball.eurobasket.com/player/Baumgarten-Fabian/487469,Fabian Baumgarten,GER,203,PF,25,16,0.7,10.4,1.6,0.9,0.6,0.3,0.4,0.0,0.2,0.8,0.1,0.1,100.0,1.2,0.6,50.0,0.4,0.1,25.0,0.6,Langen,LANG,https://basketball.eurobasket.com/team/TV-1862-Langen/1167
Germany,ProB,2025-2026,2026-05-07T15:56:51.824729,Behrendt Josh 198-F-19,https://basketball.eurobasket.com/player/Behrendt-Josh/710616,Josh Behrendt,GER,198,F,19,6,-1.5,6.5,0.3,0.7,0.5,0.2,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.2,0.2,100.0,1.2,0.0,0.0,0.5,Rist Wedel,RIST,https://basketball.eurobasket.com/team/SC-Rist-Wedel/1633
Germany,ProB,2025-2026,2026-05-07T15:56:52.073130,Benitez Leonardo 176-G-18,https://basketball.eurobasket.com/player/Benitez-Leonardo/712588,Leonardo Benitez,VEN,176,G,18,19,0.6,10.8,2.4,0.6,0.3,0.4,1.2,0.1,0.8,1.9,1.1,0.7,63.6,1.2,0.5,41.7,1.0,0.2,20.0,0.8,Dresden,DRES,https://basketball.eurobasket.com/team/Dresden-Titans/6072
Germany,ProB,2025-2026,2026-05-07T15:56:52.389231,Bertsch Arthur 190-SG-19,https://basketball.eurobasket.com/player/Bertsch-Arthur/717837,Arthur Bertsch,GER,190,SG,19,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,TKS 49ers,TKS ,https://basketball.eurobasket.com/team/TKS-49ers-Stahnsdorf/6726
Germany,ProB,2025-2026,2026-05-07T15:56:52.632776,Bieling Silver 184-PG-21,https://basketball.eurobasket.com/player/Bieling-Silver/634577,Silver Bieling,GER,184,PG,21,22,2.0,15.4,6.4,1.2,0.3,0.9,0.5,0.1,0.4,2.0,1.3,1.1,84.6,1.6,0.9,56.3,4.1,1.2,29.3,0.9,BSW Sixers,BSW ,https://basketball.eurobasket.com/team/BSW-Sixers-Sandersdorf/10505
Germany,ProB,2025-2026,2026-05-07T15:56:52.893399,Bijlsma Sydnee 195-G/F-22,https://basketball.eurobasket.com/player/Bijlsma-Sydnee/656671,Sydnee Bijlsma,NED,195,G/F,22,16,5.4,19.0,7.4,2.9,0.3,2.6,1.6,0.5,1.4,2.6,3.4,2.1,61.8,3.6,2.2,61.1,1.7,0.3,17.6,1.6,Itzehoe,ITZE,https://basketball.eurobasket.com/team/Itzehoe-Eagles/5977
Germany,ProB,2025-2026,2026-05-07T15:56:53.138953,Bilal Hashim 187-G-17,https://basketball.eurobasket.com/player/Bilal-Hashim/760932,Hashim Bilal,GER,187,G,17,4,0.3,3.5,0.8,0.3,0.0,0.3,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.3,60.0,0.3,Itzehoe,ITZE,https://basketball.eurobasket.com/team/Itzehoe-Eagles/5977
Germany,ProB,2025-2026,2026-05-07T15:56:53.397889,Billinger Thomas 196-F-26,https://basketball.eurobasket.com/player/Billinger-Thomas/433916,Thomas Billinger,GER,196,F,26,14,-0.2,8.2,1.3,1.0,0.4,0.6,0.4,0.0,0.3,0.7,0.4,0.1,25.0,1.1,0.4,36.4,0.9,0.1,11.1,0.9,Fellbach,FELL,https://basketball.eurobasket.com/team/SV-Fellbach-Flashers/11724
Germany,ProB,2025-2026,2026-05-07T15:56:53.648494,Bittel Elias 194-SG-18,https://basketball.eurobasket.com/player/Bittel-Elias/710796,Elias Bittel,GER,194,SG,18,1,-1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coburg,COBU,https://basketball.eurobasket.com/team/BBC-Coburg/5271
Germany,ProB,2025-2026,2026-05-07T15:56:53.904397,Blakaj Alen 203-F-19,https://basketball.eurobasket.com/player/Blakaj-Alen/688141,Alen Blakaj,BIH,203,F,19,8,0.9,8.4,2.4,0.8,0.1,0.6,0.1,0.0,0.5,0.8,0.3,0.1,33.3,0.6,0.4,66.7,2.0,0.5,25.0,0.3,Vechta 2,VECH,https://basketball.eurobasket.com/team/SC-RASTA-Vechta-2nd-team/19921
Germany,ProB,2025-2026,2026-05-07T15:56:54.223930,Blaudeck Anton 195-F-18,https://basketball.eurobasket.com/player/Blaudeck-Anton/795568,Anton Blaudeck,GER,195,F,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Germany,ProB,2025-2026,2026-05-07T15:56:54.529688,Blommaert Thibaut 207-C-22,https://basketball.eurobasket.com/player/Blommaert-Thibaut/659887,Thibaut Blommaert,BEL,207,C,22,7,4.3,13.9,1.1,4.3,1.3,3.0,1.1,1.0,0.3,1.4,0.0,0.0,0.0,1.6,0.6,37.5,0.0,0.0,0.0,1.1,Rostock Acad.,ROST,https://basketball.eurobasket.com/team/Rostock-Seawolves-Academy/69043
Germany,ProB,2025-2026,2026-05-07T15:56:54.767197,Bode Philipp 179-PG-25,https://basketball.eurobasket.com/player/Bode-Philipp/483664,Philipp Bode,GER,179,PG,25,21,5.1,25.7,4.5,1.8,0.2,1.6,3.8,0.0,2.1,3.4,1.3,0.8,61.5,1.6,1.1,68.8,1.3,0.5,38.5,2.0,Oberhaching,OBER,https://basketball.eurobasket.com/team/TSV-Oberhaching-Tropics-Deisenhofen/14589
Germany,ProB,2025-2026,2026-05-07T15:56:55.010673,Bode Tobias 206-C-33,https://basketball.eurobasket.com/player/Bode-Tobias/264181,Tobias Bode,GER,206,C,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
