Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,DEF_POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Черно море Тича,"Цветомир Чернокожев, Джелани Уотсън-Гейл, Венцислав Петков, Ламонт Уест, Николай Стоянов","Черно море Тича|15,3,35,5,8",2,0.8,48.0,1,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,0,2.9,1.9,34.7,0.0,34.7,1.25,1
Академик Бултекс 99,"Джакуез Йоу, Васил Бачев, Николай Михайлов, Обрад Томич, Роджър Хемпфил","Академик Бултекс 99|1,10,11,14,32",1,0.8,49.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.0,2.8,0.0,181.2,-181.2,0.0,-5
Миньор 2015,"Васил Попов, Лъчезар Тошков, Алекс Уандие, Константин Паисиев, Игор Кесар","Миньор 2015|15,24,34,4,8",1,0.8,51.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.9,300.0,53.2,246.8,3.53,2
Академик Бултекс 99,"Джакуез Йоу, Васил Бачев, Николай Михайлов, Асен Великов, Райт-Рииво Лаане","Академик Бултекс 99|1,10,11,13,4",1,0.8,51.0,4,1,2,50.0,1,2,50.0,1,1,100.0,0,0,0,0,0,0,0,0,2,2.4,2.3,163.9,86.2,77.7,4.71,2
Спартак Плевен,"Маюм Буом, Джейлан Макклауд, Мартин Сотиров, Николай Титков, Джулиен Люйс","Спартак Плевен|0,1,4,5,6",1,0.8,49.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2.0,2.0,100.0,100.0,0.0,2.45,0
Академик Бултекс 99,"Иван Комитски, Джакуез Йоу, Васил Бачев, Асен Великов, Обрад Томич","Академик Бултекс 99|0,1,10,13,14",1,0.8,46.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0
Академик Бултекс 99,"Джакуез Йоу, Васил Бачев, Асен Великов, Константин Паисиев, Демаркъс Шарп","Академик Бултекс 99|1,10,13,4,9",1,0.7,41.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.8,0.0,170.5,-170.5,0.0,-3
Левски,"Стоян Кайнаров, Владимир Нанкински, Марио Боянов, Седариан Рейнс, Лъчезар Димитров","Левски|0,1,23,44,6",1,0.7,39.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,2.9,0.0,138.9,-138.9,0.0,-4
Левски,"Стоян Кайнаров, Владимир Нанкински, Марио Боянов, Александър Александров, Седариан Рейнс","Левски|0,1,23,32,44",1,0.7,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.1,2.0,0.0,100.0,-100.0,0.0,-2
Шумен,"Джейлън Барр, Андрия Блатанчич, Костадин Лазаров, Майкъл Марш, Баръш Мустафа","Шумен|33,4,44,5,7",1,0.7,42.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,2.4,0.0,123.0,-123.0,0.0,-3
Спартак Плевен,"Маюм Буом, Джейлан Макклауд, Кавон Скот, Мартин Сотиров, Николай Титков","Спартак Плевен|0,1,21,4,5",1,0.7,43.0,3,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.4,150.0,69.4,80.6,4.19,2
Берое-Стара Загора,"Дешон Пърсънс, Милен Захариев, Александър Матушев, Айзък Джесъп, Брет Риид","Берое-Стара Загора|13,19,27,40,9",1,0.7,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.1,0.0,0.0,0.0,0.0,0
Миньор 2015,"Васил Попов, Лазар Станкович, Лъчезар Тошков, Алекс Уандие, Константин Паисиев","Миньор 2015|15,16,24,34,4",2,0.7,42.0,2,0,1,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,1,0,2,2.9,1.9,69.4,106.4,-36.9,2.86,0
Спартак Плевен,"Джейлан Макклауд, Кавон Скот, Мартин Сотиров, Николай Титков, Джулиен Люйс","Спартак Плевен|1,21,4,5,6",1,0.7,41.0,6,2,2,100.0,0,0,0,2,2,100.0,0,0,0,1,0,0,0,0,7,2.9,4.8,208.3,147.1,61.3,8.78,-1
Левски,"Максим Бочев, Марио Боянов, Златин Георгиев, Лъчезар Димитров, Момчил Кадиев","Левски|15,23,42,6,7",1,0.7,43.0,1,0,1,0.0,0,1,0.0,1,1,100.0,0,0,0,0,0,0,0,0,1,1.4,0.9,69.4,113.6,-44.2,1.4,0
Балкан,"Джамари Блекмон, Травис Макконико, Николай Грозев, Димитър Димитров, Алекс Симеонов","Балкан|0,1,33,34,9",1,0.6,35.0,3,1,2,50.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,1.0,150.0,200.0,-50.0,5.14,1
Локомотив Пловдив,"Девърл Рамзи, Кхалил Милър, Кръстомир Михов, Грант Сингълтън, Кръстан Кръстанов","Локомотив Пловдив|0,14,33,5,99",1,0.6,38.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,1.9,0.0,266.0,-266.0,0.0,-5
Левски,"Стоян Кайнаров, Владимир Нанкински, Александър Александров, Димитър Маринчешки, Златин Георгиев","Левски|0,1,32,33,42",1,0.6,36.0,0,0,1,0.0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1.4,1.0,0.0,0.0,0.0,0.0,0
Шумен,"Мирослав Денчев, Джейлън Барр, Костадин Лазаров, Баръш Мустафа, Клемен Вуга","Шумен|10,33,44,7,9",1,0.6,36.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.4,0.0,0.0,0.0,0.0,0
Шумен,"Мирослав Денчев, Уилям Елис, Андрия Блатанчич, Костадин Лазаров, Майкъл Марш","Шумен|10,2,4,44,5",1,0.6,35.0,1,0,0,0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,1,0.4,0.9,227.3,113.6,113.6,1.71,0
Рилски спортист,"Деян Карамфилов, Александър Георгиев, Мирослав Васов, Христо Бъчков, Чавдар Костов","Рилски спортист|1,12,23,35,8",1,0.6,35.0,1,0,0,0,0,0,0,1,2,50.0,0,0,0,0,0,0,0,0,1,0.9,0.4,113.6,227.3,-113.6,1.71,0
Берое-Стара Загора,"Мартин Йорданов, Джален Бенджамин, Кристиян Желев, Милен Захариев, Дейлън Уилямс","Берое-Стара Загора|12,13,15,19,7",1,0.6,37.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.3,100.0,75.8,24.2,3.24,1
Шумен,"Мирослав Денчев, Уилям Елис, Джейлън Барр, Андрия Блатанчич, Костадин Лазаров","Шумен|10,2,33,4,44",1,0.6,33.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0
Спартак Плевен,"Джейлан Макклауд, Мартин Русев, Виктор Гергов, Мартин Сотиров, Николай Титков","Спартак Плевен|1,2,22,4,5",1,0.6,35.0,4,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,2.9,200.0,104.2,95.8,6.86,1
Спартак Плевен,"Кавон Скот, Виктор Гергов, Мартин Сотиров, Николай Титков, Джулиен Люйс","Спартак Плевен|21,22,4,5,6",1,0.6,33.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,100.0,0.0,100.0,3.64,2
Черно море Тича,"Алонзо Гафни, Деанте Джонсън, Георги Боянов, Джелани Уотсън-Гейл, Николай Стоянов","Черно море Тича|0,11,24,3,8",1,0.6,33.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,2.0,0.0,100.0,-100.0,0.0,-2
