Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
Worcester Wolves Senior Men,"Humberto Ferreira, Georgios Stergiopoulos, Earl Burgess, Wilfrid Santhe, Emmanuel Yeboah","Worcester Wolves Senior Men|10,13,21,6,9",2,3.0,179.0,7,3,4,75.0,0,1,0.0,1,4,25.0,0,0,0,0,0,0,2,0,3,7.8,90.2,61.5,28.7,2.35,4
Barking Abbey Senior Men I,"Kervy Mabaya, Folarin Oguntuase, Amari Maitland, Joshua Mendes, La’Quarne Santana Sayles","Barking Abbey Senior Men I|10,11,15,23,4",1,3.0,177.0,7,2,3,66.7,1,2,50.0,2,3,66.7,0,0,0,0,0,0,1,0,9,5.3,131.6,153.1,-21.5,2.37,-2
Barnet Bulldogs Senior Men,"Chukwuma Duru, Dreyshun Brown, Robert Mccowan, Kelvin Akinmoyo, Sable Cooper","Barnet Bulldogs Senior Men|0,1,22,28,6",1,3.0,180.0,10,4,5,80.0,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,6,5.0,200.0,100.0,100.0,3.33,4
Leicester Warriors Senior Men,"Danny Mcdonald, Malik Alechicus Legania, Ludlow Hewson, Diego Perez Tosca, Malachi Nelson","Leicester Warriors Senior Men|12,5,6,7,9",1,3.0,183.0,4,2,4,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5.0,80.0,48.1,31.9,1.31,0
Solent Kestrels Senior Men,"Greg Durand, Luke Busumbru, Wayne Kitenge, Jakub Ofman, Ethan Round","Solent Kestrels Senior Men|10,11,16,4,6",1,3.0,183.0,4,1,7,14.3,0,3,0.0,2,2,100.0,0,0,0,0,0,0,3,0,14,10.9,36.8,175.0,-138.2,1.31,-10
Teesside Lions Senior Men,"Zakariah Missouri, Charlie Smythe, Miles Felletti-O’Donnell, Onaopemipo Emmanuel Adeniyi, Will Day","Teesside Lions Senior Men|2,22,23,30,6",1,3.0,182.0,11,3,5,60.0,1,2,50.0,4,4,100.0,0,0,0,0,0,0,0,0,5,6.8,162.7,72.7,90.0,3.63,6
Manchester Magic Senior Men I,"Bailey Goodall, Oluwademilade Babalola, Sion Gordon, Aaron Bile, Jack Walton","Manchester Magic Senior Men I|15,3,6,7,8",2,3.0,182.0,4,1,4,25.0,1,3,33.3,1,3,33.3,0,0,0,0,0,0,0,0,15,5.3,75.2,143.7,-68.5,1.32,-11
Barking Abbey Senior Men I,"Raffy Connolly, Dwayne Orija, Joshua Mendes, Onome Anyanwu, Ian-Titus Warari","Barking Abbey Senior Men I|12,13,23,32,6",1,3.0,183.0,2,0,4,0.0,0,1,0.0,2,4,50.0,0,0,0,0,0,0,0,0,4,5.8,34.7,58.1,-23.4,0.66,-2
London Lions Senior Men II,"Malek John, Aaron Brooks, Nestor Saa, Lewis Bennett, Jamil Ako - Mensah","London Lions Senior Men II|1,2,21,4,8",1,3.0,179.0,7,1,1,100.0,1,1,100.0,4,4,100.0,0,0,0,0,0,0,0,0,0,2.8,253.6,0.0,253.6,2.35,7
Manchester Magic Senior Men I,"Noah Togo, Daniel Davies, Bailey Goodall, Aaron Bile, Jack Walton","Manchester Magic Senior Men I|1,13,15,7,8",1,3.0,180.0,3,1,3,33.3,1,2,50.0,0,0,0,0,0,0,0,0,0,3,0,7,6.0,50.0,100.0,-50.0,1.0,-4
Worcester Wolves Senior Men,"E. Burgess, Daijaun Julianni Antonio, Finlay Rennie, Wilfrid Santhe, Humberto Ferreira","Worcester Wolves Senior Men|23,4,5,6,8",1,2.9,173.0,2,1,4,25.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,6,5.0,40.0,120.0,-80.0,0.69,-4
Worcester Wolves Senior Men,"Humberto Ferreira, Luan Ferreira, Georgios Stergiopoulos, Earl Burgess, Wilfrid Santhe","Worcester Wolves Senior Men|10,12,13,21,6",2,2.9,174.0,2,1,5,20.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,40.0,0.0,40.0,0.69,2
London Stars Senior Men,"Jay Jarrett, Nasir Cassel, Oskaras Striuga, Ryan Martin, Nojus Zajankauskas","London Stars Senior Men|15,6,8,9,99",1,2.9,172.0,11,4,6,66.7,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,183.3,33.3,150.0,3.84,9
Cobham Cobras Senior Men,"Abdul Oladipupo, Charlie Ollis, Max Coupe, Jamal Tahraoui, Ray Onome Akpofure","Cobham Cobras Senior Men|11,19,30,85,91",1,2.9,171.0,4,2,6,33.3,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,66.7,31.1,35.6,1.4,2
Liverpool Senior Men,"Louis Rogerson-Evans, Philip Deveney, Joseph Irving, Kaphel Ulett-Waul, Andre Gayle","Liverpool Senior Men|0,10,15,5,9",1,2.9,172.0,7,3,3,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,5,0,8,8.0,87.5,100.0,-12.5,2.44,-1
London Stars Senior Men,"Jamie Hayes, Samuel Pleszak, Nasir Cassel, Oskaras Striuga, Ryan Martin","London Stars Senior Men|11,5,6,8,9",1,2.8,166.0,13,3,5,60.0,3,4,75.0,4,4,100.0,0,0,0,0,0,0,0,0,2,6.8,192.3,28.6,163.7,4.7,11
Cardiff Met Archers Senior Men I,"Georgi Lokmadzhiev, Casey Smith, Mark James, Lucas Scotland, Macaulay Jones","Cardiff Met Archers Senior Men I|11,4,5,7,9",1,2.8,167.0,5,2,4,50.0,1,1,100.0,0,2,0.0,0,0,0,0,0,0,2,0,4,6.9,72.7,103.1,-30.4,1.8,1
Liverpool Senior Men,"Kieran Forsythe, Louis Rogerson-Evans, Liam Harris, Andre Gayle, Dante Sofia","Liverpool Senior Men|0,6,7,8,9",1,2.7,162.0,2,1,4,25.0,0,0,0,0,2,0.0,0,0,0,0,0,0,1,0,5,5.9,34.0,50.6,-16.6,0.74,-3
Oxford Hoops Senior Men,"Mukhtar Adelakun, Alejandro Prescott-Cornejo, Jamie Cummins, Errol Otto, Brandon Read Strahan","Oxford Hoops Senior Men|10,15,23,30,9",1,2.7,164.0,4,2,3,66.7,0,0,0,0,2,0.0,0,0,0,0,0,0,1,0,3,4.9,82.0,50.0,32.0,1.46,1
St Helens Saints Senior Men,"Ellis Evans, Disraeli Lufadeju, Reiss Reynolds, Kieran Jones, Connor Murtagh","St Helens Saints Senior Men|10,14,7,8,9",2,2.6,156.0,4,2,6,33.3,0,1,0.0,0,0,0,0,0,0,0,0,0,3,0,3,9.0,44.4,56.4,-11.9,1.54,1
Barking Abbey Senior Men I,"Joshua Mendes, Ellis Tomking, La’Quarne Santana Sayles, Micael Filho, Ian-Titus Warari","Barking Abbey Senior Men I|23,32,4,5,6",1,2.6,159.0,2,1,6,16.7,0,3,0.0,0,0,0,0,0,0,0,0,0,1,0,2,7.0,28.6,25.0,3.6,0.75,0
