# RAPM - Regularized Adjusted Plus/Minus
# Regularization parameter (alpha/lambda): 800
# Minimum possessions filter: 250
# Total players in calculation: 483
# Qualified players exported: 228
# Total stints used: 6533
# Garbage time stints excluded: 299
Team,Player_Number,Player_Name,Possessions,ORAPM,DRAPM,RAPM
CoLA Southwark Pride Senior Men,12,David Banjoko,479,-3.18,1.31,-1.86
Richmond Knights Senior Men,13,Jayden Carvalho,375,-1.01,-0.89,-1.9
Richmond Knights Senior Men,35,Zavier Sweeney Zinman,675,-1.72,-0.19,-1.91
CoLA Southwark Pride Senior Men,15,Andrew Nwokolo,423,-1.94,-0.01,-1.95
Barking Abbey Senior Men I,8,Raffy Connolly,805,-2.25,0.28,-1.96
Leicester Warriors Senior Men,6,Taiwo Hamilton,413,-1.21,-0.8,-2.02
Cobham Cobras Senior Men,5,Guy Rundle,537,-3.1,1.04,-2.07
Cardiff Met Archers Senior Men I,11,Eli Andam,344,-1.2,-0.88,-2.08
London Stars Senior Men,15,Jay Jarrett,733,0.3,-2.38,-2.08
Richmond Knights Senior Men,9,Callum Vines,1097,-1.15,-0.95,-2.11
St Helens Saints Senior Men,13,Ellis Evans,707,-3.59,1.44,-2.15
London Elite Senior Men I,24,Walid Mumuni,706,-1.13,-1.12,-2.25
Greenwich Titans Senior Men,5,Alex Charles,925,0.44,-2.73,-2.29
Leicester Warriors Senior Men,6,Jaguar Jackson,692,0.69,-2.99,-2.3
Greenwich Titans Senior Men,11,Muhammad Barnett,636,-0.4,-1.93,-2.34
Richmond Knights Senior Men,16,Babawale Oyeyemi,618,-3.19,0.84,-2.35
London Elite Senior Men I,13,Nataniel Ebifeni,250,-2.08,-0.29,-2.37
Sheffield Sharks Senior Men,8,Gabriel Cousins,309,-4.02,1.65,-2.37
Cardiff Met Archers Senior Men I,12,Rhys Cornelius,711,0.45,-2.82,-2.37
London Lions Senior Men II,2,Axel Thibault,274,-3.1,0.73,-2.38
St Helens Saints Senior Men,8,Sydney Obika,460,-1.59,-0.81,-2.4
Solent Kestrels Senior Men,9,Thomas Blower,375,-3.07,0.67,-2.41
Leicester Warriors Senior Men,5,Diego Perez Tosca,755,-0.44,-1.98,-2.42
Worcester Wolves Senior Men,3,Chukwudumekwu Okibe,464,-3.14,0.69,-2.45
London Elite Senior Men I,10,Taofiq Olaseinde,320,-0.61,-1.85,-2.46
Cobham Cobras Senior Men,17,Marcel Alexandre Dias Mendes,554,-1.19,-1.29,-2.48
London Lions Senior Men II,11,Melchizedek Andre,320,-2.99,0.43,-2.56
Myerscough Basketball Academy Senior Men I,6,Jakub Bobkowski,557,-0.72,-1.9,-2.62
Oxford Hoops Senior Men,23,Mohamed Keita Sakine,257,-3.62,0.91,-2.71
Teesside Lions Senior Men,29,Fiontan Rogers,690,-0.14,-2.66,-2.8
Birmingham City University Senior Men,4,Ethan Haywood,676,-2.24,-0.64,-2.88
Liverpool Senior Men,4,Daniel Walsh,433,-4.19,1.23,-2.96
London Elite Senior Men I,11,Tega Agbede,358,-3.53,0.48,-3.05
Leicester Warriors Senior Men,10,Ashley Kalugin-Ugo,1146,-2.03,-1.04,-3.07
Sheffield Sharks Senior Men,34,Calum Johnstone,280,-4.14,1.03,-3.11
Cardiff Met Archers Senior Men I,12,Georgi Lokmadzhiev,260,-2.43,-0.83,-3.26
CoLA Southwark Pride Senior Men,4,Jacob Hannick,302,-1.76,-1.5,-3.26
Sheffield Arrows Senior Men,15,Paul Walsh,435,-2.29,-1.13,-3.41
Teesside Lions Senior Men,34,Sam Forster,594,-0.47,-2.98,-3.45
Sheffield Arrows Senior Men,12,Sheu Matewe,882,-3.37,-0.09,-3.45
London Elite Senior Men I,0,Filippo Bozzelli,459,-1.28,-2.21,-3.48
Greenwich Titans Senior Men,14,Uche Umekwe,359,-2.08,-1.41,-3.49
Manchester Magic Senior Men I,11,Luca Lara-Sanchez,274,-1.58,-1.9,-3.49
London Stars Senior Men,4,Brandon Moncrieffe,616,-1.96,-1.6,-3.56
Oxford Hoops Senior Men,33,Patrick Wrencher Jr,1353,0.84,-4.43,-3.59
London Elite Senior Men I,3,Jaguar Jackson,258,-0.74,-2.96,-3.69
Cardiff Met Archers Senior Men I,14,Annureet Bajwa,467,-2.1,-1.68,-3.78
Cobham Cobras Senior Men,11,Abdul Oladipupo,877,-0.66,-3.17,-3.83
Oxford Hoops Senior Men,3,Malaki Hilsdon,720,-2.42,-1.67,-4.09
Oxford Hoops Senior Men,5,Oskars Berzins,1156,-1.49,-2.69,-4.17
Richmond Knights Senior Men,3,Jordan Murray-White,952,-6.09,1.86,-4.23
London Elite Senior Men I,9,Nkadi Erokwu,342,-2.21,-2.07,-4.27
London Lions Senior Men II,13,Lebron Roach,537,-2.58,-1.73,-4.31
Liverpool Senior Men,14,Philip Deveney,352,-1.35,-3.1,-4.45
Teesside Lions Senior Men,30,Onaopemipo Emmanuel Adeniyi,439,-3.92,-0.64,-4.56
Oxford Hoops Senior Men,30,Errol Otto,741,-2.33,-2.27,-4.6
