game_id,game_date,team_name,team_code,opponent,home_away,score,opp_score,full_score,p1_score,p2_score,p3_score,p4_score,in_ot,timeouts_left,fouls,attendance,period_type,periods_max,officials,coach,tot_sMinutes,tot_sFieldGoalsMade,tot_sFieldGoalsAttempted,tot_sFieldGoalsPercentage,tot_sThreePointersMade,tot_sThreePointersAttempted,tot_sThreePointersPercentage,tot_sTwoPointersMade,tot_sTwoPointersAttempted,tot_sTwoPointersPercentage,tot_sFreeThrowsMade,tot_sFreeThrowsAttempted,tot_sFreeThrowsPercentage,tot_sReboundsDefensive,tot_sReboundsOffensive,tot_sReboundsTotal,tot_sAssists,tot_sTurnovers,tot_sSteals,tot_sBlocks,tot_sBlocksReceived,tot_sFoulsPersonal,tot_sFoulsOn,tot_sFoulsTotal,tot_sPoints,tot_sPointsFromTurnovers,tot_sPointsSecondChance,tot_sPointsFastBreak,tot_sBenchPoints,tot_sPointsInThePaint,tot_sTimeLeading,tot_sBiggestLead,tot_sBiggestScoringRun,tot_sLeadChanges,tot_sTimesScoresLevel,tot_sFoulsTeam,tot_sReboundsTeam,tot_sReboundsTeamDefensive,tot_sReboundsTeamOffensive,tot_sTurnoversTeam,tot_eff_1,tot_eff_2,tot_eff_3,tot_eff_4,tot_eff_5,tot_eff_6,tot_eff_7
2704988,2025-12-14,Leicester Riders,LEI,Manchester Basketball,home,111,108,111,23,19,23,29,1,0,4,300,OVERTIME,4,referee1: Tahir Akar; referee2: Matthew Godsall; referee3: Robert Leszczyk,Rob Paternostro,224:60,38,77,49,13,32,40,25,45,55,22,27,81,35,10,45,28,13,6,3,5,9,22,9,111,9,12,9,33,40,3.8716666666667,4,9,5,10,0,1,0,1,0,136,2,98.9,390.5,144,136,136
2704988,2025-12-14,Manchester Basketball,MAN,Leicester Riders,away,108,111,108,26,16,27,25,1,0,10,300,OVERTIME,4,referee1: Tahir Akar; referee2: Matthew Godsall; referee3: Robert Leszczyk,Matthew Otten,224:60,45,87,51,15,34,44,30,53,56,3,7,42,28,9,37,28,10,10,5,3,22,9,22,108,23,10,15,19,44,36.051666666667,11,7,5,10,0,2,1,1,0,132,2,92.5,332.5,116,132,132
2714366,2025-12-12,Bristol Flyers,BRI,London Lions,home,62,71,62,13,15,17,17,0,0,4,0,REGULAR,4,referee1: Paul Walton; referee2: Robert Leszczyk; referee3: Matthew Godsall,Andreas Kapoulas,199:60,21,52,40,8,21,38,13,31,41,12,23,52,21,9,30,18,17,8,0,3,21,22,21,62,17,10,5,21,22,2.6666666666667,2,5,6,2,0,3,2,1,2,59,2,37.4,118,57,59,59
2714366,2025-12-12,London Lions,LON,Bristol Flyers,away,71,62,71,21,21,16,13,0,0,6,0,REGULAR,4,referee1: Paul Walton; referee2: Robert Leszczyk; referee3: Matthew Godsall,Tautvydas Sabonis,199:60,23,49,46,6,18,33,17,31,54,19,23,82,25,6,31,19,15,9,3,0,22,21,22,71,13,6,5,39,28,35.666666666667,17,11,6,2,0,0,0,0,1,88,2,56.6,198,87,88,88
2767732,2025-12-14,London Lions,LON,Surrey 89ers,home,87,83,87,27,21,17,22,0,0,4,0,REGULAR,4,referee1: Noel Malone; referee2: Steve Stredwick; referee3: Hojj Fozi,Tautvydas Sabonis,199:60,32,61,52,10,22,45,22,39,56,13,22,59,19,11,30,20,15,5,1,1,24,21,24,87,18,10,12,49,36,39.816666666667,16,8,0,0,0,3,1,2,0,90,2,62,207,86,90,90
2767732,2025-12-14,Surrey 89ers,SUR,London Lions,away,83,87,83,19,21,21,22,0,0,10,0,REGULAR,4,referee1: Noel Malone; referee2: Steve Stredwick; referee3: Hojj Fozi,Lloyd Gardner,199:60,28,57,49,9,26,34,19,31,61,18,26,69,24,10,34,22,16,11,1,1,21,24,21,83,16,7,12,9,34,0,,9,0,0,0,3,3,0,2,98,2,68,238.5,100,98,98
2791769,2026-01-02,Newcastle Eagles,NEW,Cheshire Phoenix,home,100,89,100,34,23,19,24,0,0,10,0,REGULAR,4,referee1: Christopher Dodds; referee2: Ingus Bankevics; referee3: Lino Figueiredo,Marc Steutel,199:60,36,65,55,13,28,46,23,37,62,15,23,65,31,5,36,27,16,7,4,5,25,22,25,100,18,3,20,42,38,39.3,16,7,0,2,0,2,1,1,0,121,2,81.2,285.5,113,121,121
2791769,2026-01-02,Cheshire Phoenix,CHE,Newcastle Eagles,away,89,100,89,24,22,20,23,0,0,6,0,REGULAR,4,referee1: Christopher Dodds; referee2: Ingus Bankevics; referee3: Lino Figueiredo,Ben Thomas,199:60,31,68,45,7,27,25,24,41,58,20,30,66,27,9,36,19,15,8,5,4,22,25,22,89,14,4,18,34,48,0,,8,0,2,0,3,1,2,0,95,2,65.2,229.5,94,95,95
2792598,2026-01-02,London Lions,LON,Bristol Flyers,home,77,58,77,14,22,21,20,0,0,10,2517,REGULAR,4,referee1: Paul Walton; referee2: Tahir Akar; referee3: Steve Stredwick,Tautvydas Sabonis,199:60,26,62,41,13,33,39,13,29,44,12,17,70,25,17,42,13,17,8,3,2,24,20,24,77,20,18,10,40,24,32.866666666667,25,11,5,4,0,1,1,0,1,85,2,54,171.5,79,85,85
2792598,2026-01-02,Bristol Flyers,BRI,London Lions,away,58,77,58,11,18,7,22,0,0,7,2517,REGULAR,4,referee1: Paul Walton; referee2: Tahir Akar; referee3: Steve Stredwick,Andreas Kapoulas,199:60,19,57,33,5,25,20,14,32,43,15,25,60,21,14,35,16,16,9,2,3,20,24,20,58,15,9,4,10,28,1.8833333333333,5,8,5,4,0,4,0,4,2,56,2,35.4,113.5,57,56,56
2792597,2026-01-04,Bristol Flyers,BRI,London Lions,home,76,77,76,24,13,20,19,0,0,8,0,REGULAR,4,referee1: Noel Malone; referee2: Beyti Ozgur; referee3: Tahir Akar,Andreas Kapoulas,199:60,23,59,38,7,24,29,16,35,45,23,31,74,26,11,37,19,14,13,2,2,20,24,20,76,5,5,16,20,28,31.691666666667,16,10,11,5,0,5,1,4,1,89,2,61.9,211.5,91,89,89
2792597,2026-01-04,London Lions,LON,Bristol Flyers,away,77,76,77,13,13,32,19,0,0,7,0,REGULAR,4,referee1: Noel Malone; referee2: Beyti Ozgur; referee3: Tahir Akar,Tautvydas Sabonis,199:60,27,58,46,9,25,36,18,33,54,14,20,70,27,8,35,16,16,7,2,2,26,20,27,77,6,2,9,40,34,7.1416666666667,7,13,11,5,1,5,2,3,0,84,2,51.7,169.5,74,84,84
2791770,2026-01-04,Cheshire Phoenix,CHE,Newcastle Eagles,home,112,105,112,20,25,25,42,0,0,13,0,REGULAR,4,referee1: Paul Walton; referee2: Bob Bhania; referee3: Matthew Godsall,Ben Thomas,199:60,32,83,38,11,35,31,21,48,43,37,46,80,25,20,45,14,7,10,1,3,28,27,28,112,13,9,10,37,40,14.953333333333,8,10,24,13,0,3,0,3,0,115,2,86.9,260.5,111,115,115
2791770,2026-01-04,Newcastle Eagles,NEW,Cheshire Phoenix,away,105,112,105,19,25,33,28,0,0,11,0,REGULAR,4,referee1: Paul Walton; referee2: Bob Bhania; referee3: Matthew Godsall,Marc Steutel,199:60,36,62,58,8,23,34,28,39,71,25,33,75,32,3,35,14,18,4,3,1,27,28,27,105,2,4,5,42,52,20.115,14,9,24,13,0,2,1,1,1,109,2,71.6,257,109,109,109
