Team,Player_Number,Player_Name,Conference,Games,MPG,MIN,PTS,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,eFG%,TS%,USG%,ORtg,PTS/100,3PA/100,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,FTr,BPM,OBPM,DBPM,RIM_ATT,RIM_MADE,RIM%,OTD_2PT_ATT,OTD_2PT_MADE,OTD_2PT%,OTD_3PT_ATT,OTD_3PT_MADE,OTD_3PT%,PASS_TO,DRIBBLE_TO,DEFENSE_TO,MISC_TO,RIM_ATT_VS,RIM_MADE_VS,RIM%_VS,OTD_2PT_ATT_VS,OTD_2PT_MADE_VS,OTD_2PT%_VS,OTD_3PT_ATT_VS,OTD_3PT_MADE_VS,OTD_3PT%_VS,PASS_TO_VS,DRIBBLE_TO_VS,DEFENSE_TO_VS,MISC_TO_VS
Birmingham Rockets,10,Andre Bonnick,,3,1.5,4.5,0,0.0,0,2,0.0,0,1,0.0,0,0,0,0,3,3,1,0,0,0,1,0.0,0.0,18.9,0.0,0.0,0.4,0.0,66.6,34.7,27.7,0.0,0.0,0.0,0.0,0.65,-0.95,1.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,14,Rowell Graham-Bell,,4,14.1,56.5,24,6.0,10,24,41.7,1,2,50.0,3,4,75.0,9,6,15,3,6,2,5,6,43.8,46.6,21.6,78.0,7.0,0.6,15.4,14.3,15.0,7.3,5.0,3.0,16.3,0.17,0.65,0.56,0.09,9,4,44.4,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worthing Thunder,7,Elliot Dadds,,25,27.2,680.0,112,4.5,38,123,30.9,23,86,26.7,13,21,61.9,15,96,111,76,31,6,49,60,40.2,42.3,11.1,61.8,5.3,4.1,2.2,15.2,8.4,14.9,2.2,0.8,27.0,0.17,0.54,-2.01,2.55,23,11,47.8,3,1,33.3,0,0,0,33,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby Trailblazers,30,Rob Marsden,,1,26.9,26.9,4,4.0,2,6,33.3,0,0,0,0,0,0,1,5,6,2,1,0,0,3,33.3,33.3,9.6,66.7,4.7,0.0,4.2,16.1,11.0,9.9,1.7,0.0,0.0,0.0,0.53,-0.98,1.51,3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,25,Kaiden Bartholomew,,4,4.2,16.9,5,1.2,2,6,33.3,0,3,0.0,1,2,50.0,1,1,2,3,2,0,2,1,33.3,36.3,20.9,56.3,1.5,0.9,6.1,7.0,6.5,19.9,5.6,0.0,22.5,0.33,0.47,-0.93,1.4,2,2,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle Knights,15,Will Neighbour,,16,14.1,225.9,94,5.9,33,87,37.9,24,59,40.7,4,6,66.7,2,28,30,14,6,5,9,13,51.7,52.4,18.2,95.3,6.9,4.4,0.9,14.9,7.5,8.1,1.3,2.0,9.1,0.07,0.37,1.0,-0.63,4,2,50,5,2,40,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
London Cavaliers,5,Kailin Panchal-Bedward,,3,1.8,5.5,2,0.7,1,3,33.3,0,0,0,0,0,0,2,1,3,1,0,0,0,0,33.3,33.3,26.5,66.7,0.9,0.0,45.9,20.8,32.7,27.9,0.0,0.0,0.0,0.0,0.37,0.47,-0.1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yorkshire Dragons,5,Jack Mielke,,10,29.5,294.6,88,8.8,32,82,39.0,14,58,24.1,10,12,83.3,13,47,60,7,3,2,3,14,47.6,50.4,13.1,97.5,10.9,7.2,4.7,18.2,11.2,3.4,0.5,0.7,3.3,0.15,0.33,-0.92,1.25,14,10,71.4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,11,Andrew Thomson,,5,7.8,39.2,5,1.0,2,8,25.0,0,0,0,1,2,50.0,3,6,9,1,1,2,1,3,25.0,28.2,11.1,50.6,1.3,0.0,7.6,16.6,11.9,3.8,1.3,4.7,10.1,0.25,0.25,-1.05,1.3,4,2,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Hoods,15,Jani Griffith,,6,15.4,92.5,32,5.3,9,24,37.5,0,1,0.0,14,19,73.7,9,12,21,4,3,3,10,20,37.5,49.4,19.7,75.5,6.5,0.2,10.8,13.7,12.3,5.7,1.6,3.1,23.6,0.79,0.1,-1.69,1.79,12,7,58.3,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
