league,season,team,team_abbrev,player_name,Nationality,height,position,age,GP,MIN,PTS,FGM,FGA,FG_pct,ThreePM,ThreePA,ThreeP_pct,FTM,FTA,FT_pct,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PPG,MPG,RPG,APG,SPG,BPG,TOPG,FPG,MIN_pct,POSS,PACE_EST,PTS_per100,AST_per100,REB_per100,OREB_per100,DREB_per100,STL_per100,BLK_per100,TOV_per100,FGA_per100,FTA_per100,ThreePA_per100,ThreePM_per100,PF_per100,TS_pct,eFG_pct,TS_pct_calc,eFG_pct_calc,TM_TS_pct,ThreePA_rate,FT_rate,Total_S_pct,ORB_pct,DRB_pct,TRB_pct,AST_pct,TOV_pct,TOV_pct_calc,STL_pct,BLK_pct,USG_pct,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,AST_TO,AST_ratio,OREB_ratio,DREB_ratio,PCT_PTS_2PT,PCT_PTS_3PT,PCT_PTS_FT,GmSc,GmSc_per_game,BPM,OBPM,DBPM,VORP,Linear_BPM,BPM_Mode,Position_Est,Off_Role_Est,player_url,team_url
SLB,2025-2026,Newcastle Eagles,,Josh Ward-Hibbert,,,,,14,166.4,48.0,17.0,44.0,38.6,5.0,19.0,0.0,9.0,10.0,0.0,4.0,16.0,20.0,8.0,10.0,5.0,4.0,8.0,3.4285714285714284,11.885714285714286,1.4285714285714286,0.5714285714285714,0.7142857142857143,0.35714285714285715,0.2857142857142857,0.5714285714285714,29.7,340.6,24.3,14.1,2.3,5.9,1.2,4.7,2.9,1.5,1.2,12.9,2.9,5.6,1.5,2.3,49.6,44.3,49.6,44.3,56.0,43.2,0.227,109.1,2.6,11.6,6.9,7.3,7.6,7.6,2.9,2.8,14.2,0.4,1.1,159.0,109.2,49.8,42.2,5.9,2.0,13.2,20.0,80.0,50.0,31.2,18.8,43.1,3.1,-0.1,-1.0,0.9,0.1,8.1,position (team),3.1,4.9,,
SLB,2025-2026,Leicester Riders,,Xavier Bledson,,,,,7,201.2,82.0,24.0,78.0,30.8,9.0,32.0,0.0,25.0,33.0,0.0,7.0,18.0,25.0,23.0,9.0,0.0,15.0,12.0,11.714285714285714,28.74285714285714,3.5714285714285716,3.2857142857142856,1.2857142857142858,0.0,2.142857142857143,1.7142857142857142,71.9,398.0,56.9,20.6,5.8,6.3,1.8,4.5,2.3,0.0,3.8,19.6,8.3,8.0,2.3,3.0,44.3,36.5,44.3,36.5,56.5,41.0,0.423,105.1,4.0,9.9,7.1,18.6,14.0,14.0,2.2,0.0,24.2,0.7,1.1,137.4,110.7,26.7,42.6,4.9,1.53,17.6,28.0,72.0,36.6,32.9,30.5,49.4,7.1,-4.5,-2.8,-1.6,-0.2,4.7,position (team),2.7,4.5,,
SLB,2025-2026,Newcastle Eagles,,Terrell Burden,,,,,1,19.4,3.0,1.0,4.0,25.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,3.0,5.0,3.0,19.4,2.0,5.0,3.0,0.0,3.0,5.0,48.5,39.7,39.7,7.6,12.6,5.0,0.0,5.0,7.6,0.0,7.6,10.1,5.0,5.0,0.0,12.6,30.7,25.0,30.7,25.0,56.0,50.0,0.5,75.0,0.0,12.4,5.9,36.5,38.1,38.1,7.5,0.0,18.3,0.8,0.8,108.5,109.2,-0.7,3.2,2.9,1.67,38.8,0.0,100.0,66.7,0.0,33.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Manchester Basketball,,Luca Lara-Sanchez,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.9,-107.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3.0,4.0,,
SLB,2025-2026,Cheshire Phoenix,,Rafi Pierre-Louis,,,,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.1,-108.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3.0,4.0,,
SLB,2025-2026,Caledonia Gladiators,,Cael Sweeney,,,,,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.1,-116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3.0,4.0,,
SLB,2025-2026,Caledonia Gladiators,,Jamie Adair,,,,,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.1,-116.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3.0,4.0,,
SLB,2025-2026,Surrey 89ers,,Kieran Otabor,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,-111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,3.0,4.0,,
SLB,2025-2026,Leicester Riders,,Emmanuel Akot,,,,,7,204.9,58.0,23.0,61.0,37.7,7.0,20.0,0.0,5.0,6.0,0.0,9.0,21.0,30.0,17.0,4.0,0.0,9.0,13.0,8.285714285714286,29.271428571428572,4.285714285714286,2.4285714285714284,0.5714285714285714,0.0,1.2857142857142858,1.8571428571428572,73.2,405.3,57.9,14.3,4.2,7.4,2.2,5.2,1.0,0.0,2.2,15.1,1.5,4.9,1.7,3.2,45.6,43.4,45.6,43.4,56.5,32.8,0.098,95.1,5.1,11.4,8.3,13.3,12.4,12.4,1.0,0.0,16.0,0.5,1.0,163.1,110.7,52.4,40.2,4.0,1.89,19.0,30.0,70.0,55.2,36.2,8.6,38.4,5.5,-4.4,-2.6,-1.8,-0.2,3.4,position (team),2.9,4.8,,
SLB,2025-2026,Surrey 89ers,,Haydn Ling,,,,,32,309.8,136.0,51.0,81.0,63.0,0.0,3.0,0.0,34.0,53.0,0.0,36.0,73.0,109.0,13.0,2.0,17.0,31.0,59.0,4.25,9.68125,3.40625,0.40625,0.0625,0.53125,0.96875,1.84375,24.2,613.3,19.2,22.2,2.1,17.8,5.9,11.9,0.3,2.8,5.1,13.2,8.6,0.5,0.0,9.6,65.2,63.0,65.2,63.0,57.1,3.7,0.654,167.9,13.7,25.8,20.0,6.6,22.9,22.9,0.3,5.1,19.5,0.5,1.7,212.0,111.5,100.5,117.6,8.1,0.42,8.8,33.0,67.0,75.0,0.0,25.0,107.6,3.4,-3.1,-2.7,-0.4,-0.1,4.4,position (auto),4.4,4.5,,
SLB,2025-2026,Leicester Riders,,Olutomiwa Sulaiman,,,,,27,503.9,155.0,61.0,148.0,41.2,15.0,56.0,0.0,18.0,23.0,0.0,29.0,84.0,113.0,31.0,15.0,13.0,29.0,40.0,5.7407407407407405,18.66296296296296,4.185185185185185,1.1481481481481481,0.5555555555555556,0.48148148148148145,1.0740740740740742,1.4814814814814814,46.7,996.7,36.9,15.6,3.1,11.3,2.9,8.4,1.5,1.3,2.9,14.8,2.3,5.6,1.5,4.0,49.0,46.3,49.0,46.3,56.5,37.8,0.155,104.7,6.7,18.5,12.7,10.0,15.5,15.5,1.5,2.4,16.8,0.5,1.0,166.6,110.7,55.9,137.4,5.4,1.07,14.2,25.7,74.3,59.4,29.0,11.6,120.1,4.4,-2.5,-2.3,-0.2,-0.1,5.6,position (auto),3.4,5.0,,
SLB,2025-2026,Bristol Flyers,,Jonathan Brown,,,,,34,651.2,273.0,94.0,260.0,36.2,31.0,112.0,0.0,54.0,71.0,0.0,21.0,59.0,80.0,52.0,14.0,6.0,58.0,31.0,8.029411764705882,19.15294117647059,2.3529411764705883,1.5294117647058822,0.4117647058823529,0.17647058823529413,1.7058823529411764,0.9117647058823529,47.9,1262.4,37.1,21.6,4.1,6.3,1.7,4.7,1.1,0.5,4.6,20.6,5.6,8.9,2.5,2.5,46.9,42.1,46.9,42.1,52.9,43.1,0.273,105.0,3.6,10.7,7.0,13.7,16.6,16.6,1.1,1.0,24.3,0.6,1.1,138.1,106.6,31.5,115.1,4.1,0.9,13.0,26.2,73.8,46.2,34.1,19.8,138.4,4.1,-5.5,-3.5,-2.0,-0.7,3.2,position (auto),2.8,4.4,,
SLB,2025-2026,Bristol Flyers,,Marcus Delpeche,,,,,36,433.3,188.0,76.0,152.0,50.0,1.0,1.0,0.0,35.0,60.0,0.0,58.0,62.0,120.0,19.0,14.0,5.0,30.0,58.0,5.222222222222222,12.036111111111111,3.3333333333333335,0.5277777777777778,0.3888888888888889,0.1388888888888889,0.8333333333333334,1.6111111111111112,30.1,840.0,23.3,22.4,2.3,14.3,6.9,7.4,1.7,0.6,3.6,18.1,7.1,0.1,0.1,6.9,52.7,50.3,52.7,50.3,52.9,0.7,0.395,123.7,14.9,16.8,15.8,8.0,14.4,14.4,1.7,1.2,21.8,0.5,1.2,197.9,106.6,91.3,135.0,7.3,0.63,8.4,48.3,51.7,79.8,1.6,18.6,138.8,3.9,-3.4,-2.6,-0.8,-0.2,4.2,position (auto),3.8,4.5,,
SLB,2025-2026,Manchester Basketball,,Kayne Henry,,,,,15,135.9,35.0,15.0,41.0,36.6,3.0,20.0,0.0,2.0,5.0,0.0,4.0,15.0,19.0,6.0,5.0,0.0,5.0,10.0,2.3333333333333335,9.06,1.2666666666666666,0.4,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,22.7,274.2,18.3,12.8,2.2,6.9,1.5,5.5,1.8,0.0,1.8,15.0,1.8,7.3,1.1,3.6,40.5,40.2,40.5,40.2,56.9,48.8,0.122,85.4,3.3,11.9,7.7,6.3,10.4,10.4,1.8,0.0,15.7,0.4,0.9,143.5,107.9,35.6,18.6,3.0,1.2,11.1,21.1,78.9,68.6,25.7,5.7,18.6,1.2,-5.7,-4.3,-1.4,-0.2,3.1,position (team),3.1,5.0,,
SLB,2025-2026,Leicester Riders,,Aaron Menzies,,,,,30,479.8,161.0,63.0,109.0,57.8,0.0,1.0,0.0,35.0,55.0,0.0,55.0,104.0,159.0,23.0,6.0,17.0,40.0,70.0,5.366666666666666,15.993333333333334,5.3,0.7666666666666667,0.2,0.5666666666666667,1.3333333333333333,2.3333333333333335,40.0,949.0,31.6,17.0,2.4,16.8,5.8,11.0,0.6,1.8,4.2,11.5,5.8,0.1,0.0,7.4,60.4,57.8,60.4,57.8,56.5,0.9,0.505,147.7,13.3,24.1,18.8,7.9,23.1,23.1,0.6,3.4,16.3,0.5,1.5,204.9,110.7,94.2,162.6,6.8,0.57,11.7,34.6,65.4,78.3,0.0,21.7,137.6,4.6,-3.0,-2.8,-0.2,-0.1,3.9,position (auto),4.1,4.9,,
SLB,2025-2026,Manchester Basketball,,Oluwademilade Babalola,,,,,17,10.9,6.0,1.0,2.0,50.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.35294117647058826,0.6411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.23529411764705882,1.6,22.0,1.3,27.3,0.0,4.5,0.0,4.5,0.0,0.0,0.0,9.1,13.6,9.1,4.5,18.2,90.4,75.0,90.4,75.0,56.9,100.0,1.5,300.0,0.0,9.9,5.1,0.0,0.0,0.0,0.0,0.0,13.5,0.6,3.0,248.7,107.9,140.8,2.1,8.3,0.0,0.0,0.0,100.0,0.0,50.0,50.0,3.7,0.2,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Newcastle Eagles,,Emmanuel Kanwei,,,,,35,469.9,174.0,66.0,133.0,49.6,4.0,12.0,0.0,38.0,65.0,0.0,34.0,46.0,80.0,22.0,7.0,10.0,27.0,55.0,4.9714285714285715,13.425714285714285,2.2857142857142856,0.6285714285714286,0.2,0.2857142857142857,0.7714285714285715,1.5714285714285714,33.6,961.9,27.5,18.1,2.3,8.3,3.5,4.8,0.7,1.0,2.8,13.8,6.8,1.2,0.4,5.7,53.8,51.1,53.8,51.1,56.0,9.0,0.489,130.8,7.8,11.8,9.7,7.6,14.3,14.3,0.7,2.0,18.0,0.5,1.3,181.4,109.2,72.2,102.9,5.6,0.81,10.4,42.5,57.5,71.3,6.9,21.8,114.5,3.3,-4.5,-2.8,-1.7,-0.4,2.6,position (auto),3.4,4.8,,
SLB,2025-2026,Newcastle Eagles,,Sauveur Kande,,,,,33,200.3,64.0,21.0,42.0,50.0,18.0,32.0,0.0,4.0,6.0,0.0,3.0,16.0,19.0,3.0,4.0,3.0,1.0,24.0,1.9393939393939394,6.06969696969697,0.5757575757575758,0.09090909090909091,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.7272727272727273,15.2,410.0,12.4,15.6,0.7,4.6,0.7,3.9,1.0,0.7,0.2,10.2,1.5,7.8,4.4,5.9,71.7,71.4,71.7,71.4,56.0,76.2,0.143,152.4,1.6,9.6,5.4,2.3,2.2,2.2,1.0,1.4,10.2,0.4,1.5,207.8,109.2,98.6,42.2,5.6,3.0,6.2,15.8,84.2,9.4,84.4,6.2,46.7,1.4,0.1,0.5,-0.3,0.1,6.2,position (auto),3.2,4.8,,
SLB,2025-2026,Manchester Basketball,,Judson Martindale,,,,,34,76.0,12.0,4.0,20.0,20.0,2.0,8.0,0.0,2.0,2.0,0.0,4.0,4.0,8.0,3.0,1.0,1.0,3.0,13.0,0.35294117647058826,2.235294117647059,0.23529411764705882,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.38235294117647056,5.6,153.4,4.5,7.8,2.0,5.2,2.6,2.6,0.7,0.7,2.0,13.0,1.3,5.2,1.3,8.5,28.7,25.0,28.7,25.0,56.9,40.0,0.1,60.0,5.9,5.7,5.8,5.2,12.6,12.6,0.7,1.2,13.9,0.3,0.6,110.0,107.9,2.1,-1.2,-0.2,1.0,11.2,50.0,50.0,33.3,50.0,16.7,-0.8,-0.0,-10.7,-7.9,-2.9,-0.2,-4.1,position (auto),3.2,5.0,,
SLB,2025-2026,Surrey 89ers,,Timothy Nwankwo,,,,,16,150.8,32.0,15.0,32.0,46.9,1.0,6.0,0.0,1.0,2.0,0.0,10.0,14.0,24.0,9.0,3.0,4.0,9.0,18.0,2.0,9.425,1.5,0.5625,0.1875,0.25,0.5625,1.125,23.6,298.5,18.7,10.7,3.0,8.0,3.3,4.7,1.0,1.3,3.0,10.7,0.7,2.0,0.3,6.0,48.7,48.4,48.7,48.4,57.1,18.8,0.062,100.0,7.8,10.2,9.0,8.5,21.5,21.5,1.0,2.5,12.4,0.4,1.0,185.8,111.5,74.3,25.8,3.5,1.0,17.7,41.7,58.3,87.5,9.4,3.1,22.3,1.4,-5.2,-3.9,-1.3,-0.1,1.2,position (team),3.3,4.9,,
SLB,2025-2026,Bristol Flyers,,Evan Walshe,,,,,18,263.2,62.0,22.0,56.0,39.3,4.0,16.0,0.0,14.0,20.0,0.0,5.0,27.0,32.0,25.0,12.0,0.0,21.0,39.0,3.4444444444444446,14.622222222222222,1.7777777777777777,1.3888888888888888,0.6666666666666666,0.0,1.1666666666666667,2.1666666666666665,36.6,510.2,28.3,12.2,4.9,6.3,1.0,5.3,2.4,0.0,4.1,11.0,3.9,3.1,0.8,7.6,47.8,42.9,47.8,42.9,52.9,28.6,0.357,110.7,2.1,12.1,6.9,14.8,24.5,24.5,2.4,0.0,14.8,0.5,1.1,142.2,106.6,35.6,34.2,2.8,1.19,22.6,15.6,84.4,58.1,19.4,22.6,33.7,1.9,-5.8,-6.7,1.0,-0.3,1.3,position (team),2.9,4.5,,
SLB,2025-2026,B. Braun Sheffield Sharks,,Reyad West,,,,,30,20.2,7.0,2.0,6.0,33.3,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.23333333333333334,0.6733333333333333,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,1.7,39.1,1.3,17.9,2.6,0.0,0.0,0.0,0.0,0.0,10.2,15.3,5.1,7.7,2.6,5.1,50.9,41.7,50.9,41.7,56.7,50.0,0.333,116.7,0.0,0.0,0.0,7.4,36.8,36.8,0.0,0.0,25.0,0.5,1.2,88.5,107.8,-19.3,-2.2,-1.5,0.25,8.4,0.0,0.0,28.6,42.9,28.6,-0.5,-0.0,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,London Lions,,Johnathan Williams,,,,,1,15.0,2.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,15.0,4.0,1.0,0.0,1.0,2.0,2.0,37.5,27.8,27.8,7.2,3.6,14.4,3.6,10.8,0.0,3.6,7.2,18.0,0.0,0.0,0.0,7.2,20.0,20.0,20.0,20.0,58.3,0.0,0.0,40.0,8.6,23.6,16.4,9.6,28.6,28.6,0.0,7.4,22.3,0.3,0.4,87.5,97.9,-10.4,0.5,-1.7,0.5,12.5,25.0,75.0,100.0,0.0,0.0,-0.9,-0.9,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Leicester Riders,,Tomiwa Sulaiman,,,,,1,17.2,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.2,1.0,0.0,0.0,0.0,0.0,1.0,43.0,34.0,34.0,11.8,0.0,2.9,0.0,2.9,0.0,0.0,0.0,8.8,0.0,0.0,0.0,2.9,66.7,66.7,66.7,66.7,56.5,0.0,0.0,133.3,0.0,6.5,3.3,0.0,0.0,0.0,0.0,0.0,7.9,0.2,1.3,321.9,110.7,211.2,2.0,3.5,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,none,3.3,4.0,,
SLB,2025-2026,Surrey 89ers,,Timothy Nwanko,,,,,19,135.6,29.0,13.0,30.0,43.3,0.0,3.0,0.0,3.0,6.0,0.0,11.0,20.0,31.0,3.0,8.0,4.0,13.0,23.0,1.5263157894736843,7.136842105263158,1.631578947368421,0.15789473684210525,0.42105263157894735,0.21052631578947367,0.6842105263157895,1.2105263157894737,17.8,268.4,14.1,10.8,1.1,11.5,4.1,7.5,3.0,1.5,4.8,11.2,2.2,1.1,0.0,8.6,44.4,43.3,44.4,43.3,57.1,10.0,0.2,96.7,9.6,16.2,13.0,3.1,28.5,28.5,3.0,2.7,15.0,0.3,1.0,146.6,111.5,35.1,20.8,3.0,0.23,6.2,35.5,64.5,89.7,0.0,10.3,16.4,0.9,-7.6,-7.2,-0.4,-0.2,0.7,position (team),3.8,5.0,,
SLB,2025-2026,Surrey 89ers,,Joshua Smith-White,,,,,26,9.2,6.0,2.0,6.0,33.3,1.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.3538461538461538,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.9,18.2,0.7,32.9,0.0,11.0,0.0,11.0,0.0,0.0,0.0,32.9,11.0,27.5,5.5,5.5,43.6,41.7,43.6,41.7,57.1,83.3,0.333,100.0,0.0,23.8,12.3,0.0,0.0,0.0,0.0,0.0,33.4,0.7,1.0,131.7,111.5,20.2,1.8,4.8,0.0,0.0,0.0,100.0,33.3,50.0,16.7,2.4,0.1,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Leicester Riders,,Michael Joiner,,,,,10,164.1,46.0,15.0,43.0,34.9,6.0,19.0,0.0,10.0,13.0,0.0,4.0,23.0,27.0,8.0,1.0,0.0,4.0,11.0,4.6,16.41,2.7,0.8,0.1,0.0,0.4,1.1,41.0,324.6,32.5,14.2,2.5,8.3,1.2,7.1,0.3,0.0,1.2,13.2,4.0,5.9,1.8,3.4,47.2,41.9,47.2,41.9,56.5,44.2,0.302,107.0,2.8,15.6,9.3,7.6,7.6,7.6,0.3,0.0,14.5,0.4,1.1,154.3,110.7,43.6,29.6,3.7,2.0,13.2,14.8,85.2,39.1,39.1,21.7,28.6,2.9,-5.0,-2.9,-2.1,-0.1,3.5,position (team),3.2,5.0,,
SLB,2025-2026,Surrey 89ers,,Maximilian Coupe,,,,,17,16.5,5.0,1.0,3.0,33.3,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,6.0,0.29411764705882354,0.9705882352941176,0.058823529411764705,0.17647058823529413,0.0,0.0,0.17647058823529413,0.35294117647058826,2.4,32.7,1.9,15.3,9.2,3.1,0.0,3.1,0.0,0.0,9.2,9.2,9.2,3.1,0.0,18.4,57.9,33.3,57.9,33.3,57.1,33.3,1.0,166.7,0.0,6.6,3.4,24.5,41.0,41.0,0.0,0.0,19.8,0.8,1.7,129.5,111.5,18.0,-0.6,0.2,1.0,29.1,0.0,100.0,40.0,0.0,60.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,none,3.4,4.0,,
SLB,2025-2026,Caledonia Gladiators,,Charles Jet Speelman,,,,,33,778.1,335.0,126.0,285.0,44.2,47.0,119.0,0.0,36.0,45.0,0.0,43.0,104.0,147.0,47.0,10.0,2.0,57.0,72.0,10.151515151515152,23.578787878787878,4.454545454545454,1.4242424242424243,0.30303030303030304,0.06060606060606061,1.7272727272727273,2.1818181818181817,58.9,1548.0,46.9,21.6,3.0,9.5,2.8,6.7,0.6,0.1,3.7,18.4,2.9,7.7,3.0,4.7,55.0,52.5,55.0,52.5,52.9,41.8,0.158,117.5,6.0,15.5,10.6,10.0,15.8,15.8,0.6,0.2,20.7,0.6,1.2,167.9,116.1,51.8,191.4,5.6,0.82,11.5,29.3,70.7,47.2,42.1,10.7,202.1,6.1,-5.5,-2.2,-3.3,-0.8,4.2,position (auto),3.3,4.8,,
SLB,2025-2026,Bristol Flyers,,Milos Dugalic,,,,,17,261.1,64.0,22.0,78.0,28.2,6.0,26.0,0.0,14.0,24.0,0.0,15.0,42.0,57.0,17.0,11.0,3.0,21.0,32.0,3.764705882352941,15.358823529411765,3.3529411764705883,1.0,0.6470588235294118,0.17647058823529413,1.2352941176470589,1.8823529411764706,38.4,506.2,29.8,12.6,3.4,11.3,3.0,8.3,2.2,0.6,4.1,15.4,4.7,5.1,1.2,6.3,36.1,32.1,36.1,32.1,52.9,33.3,0.308,82.1,6.4,18.9,12.5,10.1,19.2,19.2,2.2,1.2,19.0,0.4,0.8,119.1,106.6,12.5,37.0,2.2,0.81,13.4,26.3,73.7,50.0,28.1,21.9,28.5,1.7,-7.9,-7.6,-0.4,-0.5,0.7,position (team),3.4,5.0,,
SLB,2025-2026,Leicester Riders,,Michael Akintomide Akinsiku,,,,,17,127.2,35.0,16.0,32.0,50.0,0.0,0.0,0.0,3.0,12.0,0.0,13.0,29.0,42.0,4.0,5.0,4.0,7.0,17.0,2.0588235294117645,7.482352941176471,2.4705882352941178,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.4117647058823529,1.0,18.7,251.6,14.8,13.9,1.6,16.7,5.2,11.5,2.0,1.6,2.8,12.7,4.8,0.0,0.0,6.8,46.9,50.0,46.9,50.0,56.5,0.0,0.375,109.4,11.9,25.4,18.8,5.2,15.8,15.8,2.0,3.0,15.7,0.4,1.1,184.6,110.7,73.9,38.8,5.7,0.57,8.3,31.0,69.0,91.4,0.0,8.6,30.0,1.8,-4.1,-4.0,-0.2,-0.1,4.5,position (team),4.0,5.0,,
SLB,2025-2026,Leicester Riders,,Victor Ndoukou,,,,,31,446.3,113.0,37.0,97.0,38.1,19.0,58.0,0.0,20.0,25.0,0.0,10.0,41.0,51.0,14.0,5.0,4.0,19.0,39.0,3.6451612903225805,14.396774193548387,1.6451612903225807,0.45161290322580644,0.16129032258064516,0.12903225806451613,0.6129032258064516,1.2580645161290323,36.0,882.8,28.5,12.8,1.6,5.8,1.1,4.6,0.6,0.5,2.2,11.0,2.8,6.6,2.2,4.4,52.3,47.9,52.3,47.9,56.5,59.8,0.258,116.5,2.6,10.2,6.5,4.8,15.0,15.0,0.6,0.9,12.9,0.3,1.2,146.1,110.7,35.4,56.1,2.9,0.74,9.9,19.6,80.4,31.9,50.4,17.7,60.2,1.9,-5.3,-3.5,-1.8,-0.4,2.2,position (auto),3.1,5.0,,
SLB,2025-2026,Caledonia Gladiators,,Lloyd Alvin Bryan Jr,,,,,21,420.6,186.0,69.0,142.0,48.6,2.0,7.0,0.0,46.0,63.0,0.0,56.0,49.0,105.0,33.0,4.0,11.0,36.0,54.0,8.857142857142858,20.02857142857143,5.0,1.5714285714285714,0.19047619047619047,0.5238095238095238,1.7142857142857142,2.5714285714285716,50.1,836.8,39.8,22.2,3.9,12.5,6.7,5.9,0.5,1.3,4.3,17.0,7.5,0.8,0.2,6.5,54.8,49.3,54.8,49.3,52.9,4.9,0.444,131.0,14.5,13.5,14.0,13.0,17.5,17.5,0.5,2.4,21.7,0.6,1.3,194.7,116.1,78.6,133.6,7.4,0.92,13.8,53.3,46.7,72.0,3.2,24.7,138.5,6.6,-4.9,-2.0,-2.9,-0.4,3.1,position (auto),3.6,4.6,,
