Team,Lineup,Lineup_Key,Games,Clutch_Minutes,Clutch_Seconds,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS_ALLOWED,POSS,OFF_RTG,DEF_RTG,NET_RTG,PTS/MIN,DIFF
EN BASKETS Schwelm,"Jascal Niclas Knörig, Arthur Baheraba Noba, Lennart Urspruch, Zyon Ezekiel Patterson, Marius Stoll","EN BASKETS Schwelm|12,14,5,7,9",1,1.1,65.0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,200.0,-200.0,0.0,-2
OrangeAcademy,"Namori Omog, Joel Cwik, Endurance Aiyamenkhue, Meissa Faye, Marko Dordevic","OrangeAcademy|0,1,10,11,36",4,1.1,64.0,2,1,4,25.0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,50.0,69.4,-19.4,1.88,1
SV Fellbach Flashers,"Mark Adrian Golder, Nelson Okafor, Thomas Billinger, Mateus Rodrigues Rocha, Tyseem Lamel Lyles","SV Fellbach Flashers|0,21,22,4,7",1,1.1,69.0,1,0,0,0,0,0,0,1,3,33.3,0,0,0,0,0,0,0,0,0,1.3,75.8,0.0,75.8,0.87,1
CATL Basketball Löwen,"Friedrich Radefeld, Noah Kamdem, Samuel Elias Nellessen, Musa Abra, Paul Albrecht","CATL Basketball Löwen|13,17,44,8,9",1,1.1,66.0,4,1,2,50.0,0,1,0.0,2,2,100.0,0,0,0,1,0,0,0,0,4,2.9,138.9,84.0,54.9,3.64,0
Ahorn Camp Baskets,"Noah Koch, Christoph Rupp, Leon Geißler, Oskar Humpert, Nicolas Prenn Bozal","Ahorn Camp Baskets|1,11,18,22,4",1,1.1,68.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,100.0,66.7,33.3,1.76,0
BBC Coburg,"Darius Dawson, Ole Theiß, Felix Egger, Nico Höllerl, Julian Günther","BBC Coburg|13,17,4,5,7",1,1.1,65.0,2,1,3,33.3,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,66.7,0.0,66.7,1.85,2
SV Fellbach Flashers,"Tyseem Lamel Lyles, Jeremy Julian Kolev, Jakob Hanzalek, Nik Philip Schlipf","SV Fellbach Flashers|7,77,8,9",1,1.1,68.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.0,0.0,50.0,-50.0,0.0,-2
SV Fellbach Flashers,"Nelson Okafor, Mateus Rodrigues Rocha, Tyseem Lamel Lyles, Jeremy Julian Kolev, Nik Philip Schlipf","SV Fellbach Flashers|21,4,7,77,9",1,1.1,69.0,3,1,1,100.0,1,1,100.0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,300.0,53.2,246.8,2.61,2
SV Fellbach Flashers,"Brian Butler, Nelson Okafor, Tyseem Lamel Lyles, Jakob Hanzalek, Nik Philip Schlipf","SV Fellbach Flashers|10,21,7,8,9",1,1.1,68.0,2,1,2,50.0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,2,2.0,100.0,100.0,0.0,1.76,0
TV Langen,"Drago Crnjac, Alexander Lagerman, Jacob Kumal Washington, Leon Fertig, Henk Droste","TV Langen|20,22,4,63,9",1,1.1,67.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,200.0,100.0,100.0,1.79,0
BBC Coburg,"Tim Herzog, Dylan Fasoyiro, Darius Dawson, Finn Döntgens, Felix Egger","BBC Coburg|10,12,13,38,4",1,1.1,63.0,2,1,1,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.0,200.0,123.0,77.0,1.9,-4
BG Hessing Leitershofen,"Brian Christopher Dawson, Brendan Gregori, Dominik Heinrich, Clint Hamann, Emmanuel Ansah","BG Hessing Leitershofen|0,1,13,14,9",1,1.1,67.0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0
FC Bayern Basketball II,"Caspar David Vossenberg, Marco Frank, Kilian Maurice Fischer, Andrija Susic, Nikolas Sermpezis","FC Bayern Basketball II|0,13,17,24,6",1,1.1,65.0,5,2,2,100.0,1,1,100.0,0,1,0.0,0,0,0,1,0,0,0,0,0,2.4,204.9,0.0,204.9,4.62,5
SKYLINERS Juniors,"Lukas Smazak, Desmond Tyson Watson, Florian Dietrich, Jamie Edoka, Leif Zentgraf","SKYLINERS Juniors|35,4,43,5,9",1,1.1,68.0,2,0,0,0,0,0,0,2,2,100.0,0,0,0,0,0,0,0,0,2,0.9,227.3,100.0,127.3,1.76,0
BBC Coburg,"Darius Dawson, Nico Höllerl, Erik Neunhoeffer, Julian Günther, Leo Cosic","BBC Coburg|13,5,6,7,77",1,1.1,65.0,2,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,100.0,227.3,-127.3,1.85,0
Porsche BBA Ludwigsburg,"Yohann Tchouaffe, Kenan Youdom, David Engelhart, Simon Feneberg, Sebastian Kuhn","Porsche BBA Ludwigsburg|11,13,14,20,4",1,1.1,65.0,6,2,2,100.0,1,1,100.0,1,2,50.0,0,0,0,0,0,0,0,0,2,2.9,208.3,227.3,-18.9,5.54,4
