Team,Lineup,Lineup_Key,Assister_Num,Assister_Name,Scorer_Num,Scorer_Name,Assists,Points_Created,Threes_Assisted,Twos_Assisted,Games,AST/G,PTS_Created/G
NAGASAKI VELCA,"Ko Kumagai, Yudai Baba, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,18,25,5,7",18,Yudai Baba,5,Hyunjung Lee,11,29,7,4,9,1.22,3.22
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Isaac Fotu, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,42,6",42,Isaac Fotu,6,Makoto Hiejima,12,29,5,7,10,1.2,2.9
NAGOYA DIAMOND DOLPHINS,"Aaron Henry, Takumi Saito, Keita Imamura, Kyle Richardson, Scott Eatherton","NAGOYA DIAMOND DOLPHINS|11,2,30,34,43",2,Takumi Saito,11,Aaron Henry,12,29,5,7,11,1.09,2.64
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",15,Ren Shimatani,5,Kevin Jones,12,29,5,7,11,1.09,2.64
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",2,Dwight Ramos,30,Keisei Tominaga,12,29,5,7,10,1.2,2.9
IBARAKI ROBOTS,"Robert Franks, Ru Jingaoka, Eric Jacobsen, Noboru Hasegawa, Hayate Komasawa","IBARAKI ROBOTS|0,10,21,3,7",3,Noboru Hasegawa,0,Robert Franks,11,29,7,4,8,1.38,3.62
NAGASAKI VELCA,"Ko Kumagai, Stanley Johnson, Yudai Baba, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,14,18,5,7",7,Jarrell Brantley,11,Ko Kumagai,11,29,7,4,9,1.22,3.22
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Isaac Fotu, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,42,6",42,Isaac Fotu,25,DJ Newbill,10,28,8,2,9,1.11,3.11
SAGA BALLOONERS,"Ryo Abe, Kosuke Kanamaru, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|13,14,22,23,25",13,Ryo Abe,23,David Dudzinski,12,28,4,8,8,1.5,3.5
NAGASAKI VELCA,"Ko Kumagai, Yudai Baba, Akil Mitchell, Hyunjung Lee, Jarrell Brantley","NAGASAKI VELCA|11,18,25,5,7",11,Ko Kumagai,7,Jarrell Brantley,11,28,6,5,9,1.22,3.11
SAGA BALLOONERS,"Ryo Abe, Sori Uchio, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|13,18,22,23,25",13,Ryo Abe,23,David Dudzinski,13,28,2,11,9,1.44,3.11
NAGOYA DIAMOND DOLPHINS,"Aaron Henry, Alan Williams, Takumi Saito, Keita Imamura, Kyle Richardson","NAGOYA DIAMOND DOLPHINS|11,15,2,30,34",2,Takumi Saito,11,Aaron Henry,11,28,6,5,9,1.22,3.11
SAGA BALLOONERS,"Ryo Abe, Sori Uchio, Tanner Groves, David Dudzinski, Taiki Sumida","SAGA BALLOONERS|13,18,22,23,25",23,David Dudzinski,25,Taiki Sumida,11,28,6,5,10,1.1,2.8
SHIGA LAKES,"Zach Auguste, Yosei Nishida, Kohei Tsuneta, Ryan Kriener, Ai-Che Yu","SHIGA LAKES|0,14,17,4,7",7,Ai-Che Yu,0,Zach Auguste,13,28,2,11,9,1.44,3.11
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Grant Jerrett, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,34,6",25,DJ Newbill,6,Makoto Hiejima,11,28,6,5,9,1.22,3.11
UTSUNOMIYA BREX,"Shinji Takashima, DJ Newbill, Gavin Edwards, Grant Jerrett, Makoto Hiejima","UTSUNOMIYA BREX|12,25,33,34,6",25,DJ Newbill,12,Shinji Takashima,10,28,8,2,10,1.0,2.8
SEAHORSES MIKAWA,"Jake Layman, Yoshiaki Kubota, Yutaro Suda, Yudai Nishida, Davante Gardner","SEAHORSES MIKAWA|10,11,13,19,54",19,Yudai Nishida,13,Yutaro Suda,10,27,7,3,7,1.43,3.86
LEVANGA HOKKAIDO,"Ren Shimatani, Dwight Ramos, Jahlil Okafor, Keisei Tominaga, Kevin Jones","LEVANGA HOKKAIDO|15,2,22,30,5",2,Dwight Ramos,5,Kevin Jones,12,27,3,9,10,1.2,2.7
